id,u
8995,val_8995
8996,val_8996
8997,val_8997
8998,val_8998
8999,val_8999
9000,val_9000
9001,val_9001
9002,val_9002
9003,val_9003
9004,val_9004
9005,val_9005
9006,val_9006
9007,val_9007
9008,val_9008
9009,val_9009
9010,val_9010
9011,val_9011
9012,val_9012
9013,val_9013
9014,val_9014
9015,val_9015
9016,val_9016
9017,val_9017
9018,val_9018
9019,val_9019
9020,val_9020
9021,val_9021
9022,val_9022
9023,val_9023
9024,val_9024
9025,val_9025
9026,val_9026
9027,val_9027
9028,val_9028
9029,val_9029
9030,val_9030
9031,val_9031
9032,val_9032
9033,val_9033
9034,val_9034
9035,val_9035
9036,val_9036
9037,val_9037
9038,val_9038
9039,val_9039
9040,val_9040
9041,val_9041
9042,val_9042
9043,val_9043
9044,val_9044
9045,val_9045
9046,val_9046
9047,val_9047
9048,val_9048
9049,val_9049
9050,val_9050
9051,val_9051
9052,val_9052
9053,val_9053
9054,val_9054
9055,val_9055
9056,val_9056
9057,val_9057
9058,val_9058
9059,val_9059
9060,val_9060
9061,val_9061
9062,val_9062
9063,val_9063
9064,val_9064
9065,val_9065
9066,val_9066
9067,val_9067
9068,val_9068
9069,val_9069
9070,val_9070
9071,val_9071
9072,val_9072
9073,val_9073
9074,val_9074
9075,val_9075
9076,val_9076
9077,val_9077
9078,val_9078
9079,val_9079
9080,val_9080
9081,val_9081
9082,val_9082
9083,val_9083
9084,val_9084
9085,val_9085
9086,val_9086
9087,val_9087
9088,val_9088
9089,val_9089
9090,val_9090
9091,val_9091
9092,val_9092
9093,val_9093
9094,val_9094
9095,val_9095
9096,val_9096
9097,val_9097
9098,val_9098
9099,val_9099
9100,val_9100
9101,val_9101
9102,val_9102
9103,val_9103
9104,val_9104
9105,val_9105
9106,val_9106
9107,val_9107
9108,val_9108
9109,val_9109
9110,val_9110
9111,val_9111
9112,val_9112
9113,val_9113
9114,val_9114
9115,val_9115
9116,val_9116
9117,val_9117
9118,val_9118
9119,val_9119
9120,val_9120
9121,val_9121
9122,val_9122
9123,val_9123
9124,val_9124
9125,val_9125
9126,val_9126
9127,val_9127
9128,val_9128
9129,val_9129
9130,val_9130
9131,val_9131
9132,val_9132
9133,val_9133
9134,val_9134
9135,val_9135
9136,val_9136
9137,val_9137
9138,val_9138
9139,val_9139
9140,val_9140
9141,val_9141
9142,val_9142
9143,val_9143
9144,val_9144
9145,val_9145
9146,val_9146
9147,val_9147
9148,val_9148
9149,val_9149
9150,val_9150
9151,val_9151
9152,val_9152
9153,val_9153
9154,val_9154
9155,val_9155
9156,val_9156
9157,val_9157
9158,val_9158
9159,val_9159
9160,val_9160
9161,val_9161
9162,val_9162
9163,val_9163
9164,val_9164
9165,val_9165
9166,val_9166
9167,val_9167
9168,val_9168
9169,val_9169
9170,val_9170
9171,val_9171
9172,val_9172
9173,val_9173
9174,val_9174
9175,val_9175
9176,val_9176
9177,val_9177
9178,val_9178
9179,val_9179
9180,val_9180
9181,val_9181
9182,val_9182
9183,val_9183
9184,val_9184
9185,val_9185
9186,val_9186
9187,val_9187
9188,val_9188
9189,val_9189
9190,val_9190
9191,val_9191
9192,val_9192
9193,val_9193
9194,val_9194
9195,val_9195
9196,val_9196
9197,val_9197
9198,val_9198
9199,val_9199
9200,val_9200
9201,val_9201
9202,val_9202
9203,val_9203
9204,val_9204
9205,val_9205
9206,val_9206
9207,val_9207
9208,val_9208
9209,val_9209
9210,val_9210
9211,val_9211
9212,val_9212
9213,val_9213
9214,val_9214
9215,val_9215
9216,val_9216
9217,val_9217
9218,val_9218
9219,val_9219
9220,val_9220
9221,val_9221
9222,val_9222
9223,val_9223
9224,val_9224
9225,val_9225
9226,val_9226
9227,val_9227
9228,val_9228
9229,val_9229
9230,val_9230
9231,val_9231
9232,val_9232
9233,val_9233
9234,val_9234
9235,val_9235
9236,val_9236
9237,val_9237
9238,val_9238
9239,val_9239
9240,val_9240
9241,val_9241
9242,val_9242
9243,val_9243
9244,val_9244
9245,val_9245
9246,val_9246
9247,val_9247
9248,val_9248
9249,val_9249
9250,val_9250
9251,val_9251
9252,val_9252
9253,val_9253
9254,val_9254
9255,val_9255
9256,val_9256
9257,val_9257
9258,val_9258
9259,val_9259
9260,val_9260
9261,val_9261
9262,val_9262
9263,val_9263
9264,val_9264
9265,val_9265
9266,val_9266
9267,val_9267
9268,val_9268
9269,val_9269
9270,val_9270
9271,val_9271
9272,val_9272
9273,val_9273
9274,val_9274
9275,val_9275
9276,val_9276
9277,val_9277
9278,val_9278
9279,val_9279
9280,val_9280
9281,val_9281
9282,val_9282
9283,val_9283
9284,val_9284
9285,val_9285
9286,val_9286
9287,val_9287
9288,val_9288
9289,val_9289
9290,val_9290
9291,val_9291
9292,val_9292
9293,val_9293
9294,val_9294
9295,val_9295
9296,val_9296
9297,val_9297
9298,val_9298
9299,val_9299
9300,val_9300
9301,val_9301
9302,val_9302
9303,val_9303
9304,val_9304
9305,val_9305
9306,val_9306
9307,val_9307
9308,val_9308
9309,val_9309
9310,val_9310
9311,val_9311
9312,val_9312
9313,val_9313
9314,val_9314
9315,val_9315
9316,val_9316
9317,val_9317
9318,val_9318
9319,val_9319
9320,val_9320
9321,val_9321
9322,val_9322
9323,val_9323
9324,val_9324
9325,val_9325
9326,val_9326
9327,val_9327
9328,val_9328
9329,val_9329
9330,val_9330
9331,val_9331
9332,val_9332
9333,val_9333
9334,val_9334
9335,val_9335
9336,val_9336
9337,val_9337
9338,val_9338
9339,val_9339
9340,val_9340
9341,val_9341
9342,val_9342
9343,val_9343
9344,val_9344
9345,val_9345
9346,val_9346
9347,val_9347
9348,val_9348
9349,val_9349
9350,val_9350
9351,val_9351
9352,val_9352
9353,val_9353
9354,val_9354
9355,val_9355
9356,val_9356
9357,val_9357
9358,val_9358
9359,val_9359
9360,val_9360
9361,val_9361
9362,val_9362
9363,val_9363
9364,val_9364
9365,val_9365
9366,val_9366
9367,val_9367
9368,val_9368
9369,val_9369
9370,val_9370
9371,val_9371
9372,val_9372
9373,val_9373
9374,val_9374
9375,val_9375
9376,val_9376
9377,val_9377
9378,val_9378
9379,val_9379
9380,val_9380
9381,val_9381
9382,val_9382
9383,val_9383
9384,val_9384
9385,val_9385
9386,val_9386
9387,val_9387
9388,val_9388
9389,val_9389
9390,val_9390
9391,val_9391
9392,val_9392
9393,val_9393
9394,val_9394
9395,val_9395
9396,val_9396
9397,val_9397
9398,val_9398
9399,val_9399
9400,val_9400
9401,val_9401
9402,val_9402
9403,val_9403
9404,val_9404
9405,val_9405
9406,val_9406
9407,val_9407
9408,val_9408
9409,val_9409
9410,val_9410
9411,val_9411
9412,val_9412
9413,val_9413
9414,val_9414
9415,val_9415
9416,val_9416
9417,val_9417
9418,val_9418
9419,val_9419
9420,val_9420
9421,val_9421
9422,val_9422
9423,val_9423
9424,val_9424
9425,val_9425
9426,val_9426
9427,val_9427
9428,val_9428
9429,val_9429
9430,val_9430
9431,val_9431
9432,val_9432
9433,val_9433
9434,val_9434
9435,val_9435
9436,val_9436
9437,val_9437
9438,val_9438
9439,val_9439
9440,val_9440
9441,val_9441
9442,val_9442
9443,val_9443
9444,val_9444
9445,val_9445
9446,val_9446
9447,val_9447
9448,val_9448
9449,val_9449
9450,val_9450
9451,val_9451
9452,val_9452
9453,val_9453
9454,val_9454
9455,val_9455
9456,val_9456
9457,val_9457
9458,val_9458
9459,val_9459
9460,val_9460
9461,val_9461
9462,val_9462
9463,val_9463
9464,val_9464
9465,val_9465
9466,val_9466
9467,val_9467
9468,val_9468
9469,val_9469
9470,val_9470
9471,val_9471
9472,val_9472
9473,val_9473
9474,val_9474
9475,val_9475
9476,val_9476
9477,val_9477
9478,val_9478
9479,val_9479
9480,val_9480
9481,val_9481
9482,val_9482
9483,val_9483
9484,val_9484
9485,val_9485
9486,val_9486
9487,val_9487
9488,val_9488
9489,val_9489
9490,val_9490
9491,val_9491
9492,val_9492
9493,val_9493
9494,val_9494
9495,val_9495
9496,val_9496
9497,val_9497
9498,val_9498
9499,val_9499
9500,val_9500
9501,val_9501
9502,val_9502
9503,val_9503
9504,val_9504
9505,val_9505
9506,val_9506
9507,val_9507
9508,val_9508
9509,val_9509
9510,val_9510
9511,val_9511
9512,val_9512
9513,val_9513
9514,val_9514
9515,val_9515
9516,val_9516
9517,val_9517
9518,val_9518
9519,val_9519
9520,val_9520
9521,val_9521
9522,val_9522
9523,val_9523
9524,val_9524
9525,val_9525
9526,val_9526
9527,val_9527
9528,val_9528
9529,val_9529
9530,val_9530
9531,val_9531
9532,val_9532
9533,val_9533
9534,val_9534
9535,val_9535
9536,val_9536
9537,val_9537
9538,val_9538
9539,val_9539
9540,val_9540
9541,val_9541
9542,val_9542
9543,val_9543
9544,val_9544
9545,val_9545
9546,val_9546
9547,val_9547
9548,val_9548
9549,val_9549
9550,val_9550
9551,val_9551
9552,val_9552
9553,val_9553
9554,val_9554
9555,val_9555
9556,val_9556
9557,val_9557
9558,val_9558
9559,val_9559
9560,val_9560
9561,val_9561
9562,val_9562
9563,val_9563
9564,val_9564
9565,val_9565
9566,val_9566
9567,val_9567
9568,val_9568
9569,val_9569
9570,val_9570
9571,val_9571
9572,val_9572
9573,val_9573
9574,val_9574
9575,val_9575
9576,val_9576
9577,val_9577
9578,val_9578
9579,val_9579
9580,val_9580
9581,val_9581
9582,val_9582
9583,val_9583
9584,val_9584
9585,val_9585
9586,val_9586
9587,val_9587
9588,val_9588
9589,val_9589
9590,val_9590
9591,val_9591
9592,val_9592
9593,val_9593
9594,val_9594
9595,val_9595
9596,val_9596
9597,val_9597
9598,val_9598
9599,val_9599
9600,val_9600
9601,val_9601
9602,val_9602
9603,val_9603
9604,val_9604
9605,val_9605
9606,val_9606
9607,val_9607
9608,val_9608
9609,val_9609
9610,val_9610
9611,val_9611
9612,val_9612
9613,val_9613
9614,val_9614
9615,val_9615
9616,val_9616
9617,val_9617
9618,val_9618
9619,val_9619
9620,val_9620
9621,val_9621
9622,val_9622
9623,val_9623
9624,val_9624
9625,val_9625
9626,val_9626
9627,val_9627
9628,val_9628
9629,val_9629
9630,val_9630
9631,val_9631
9632,val_9632
9633,val_9633
9634,val_9634
9635,val_9635
9636,val_9636
9637,val_9637
9638,val_9638
9639,val_9639
9640,val_9640
9641,val_9641
9642,val_9642
9643,val_9643
9644,val_9644
9645,val_9645
9646,val_9646
9647,val_9647
9648,val_9648
9649,val_9649
9650,val_9650
9651,val_9651
9652,val_9652
9653,val_9653
9654,val_9654
9655,val_9655
9656,val_9656
9657,val_9657
9658,val_9658
9659,val_9659
9660,val_9660
9661,val_9661
9662,val_9662
9663,val_9663
9664,val_9664
9665,val_9665
9666,val_9666
9667,val_9667
9668,val_9668
9669,val_9669
9670,val_9670
9671,val_9671
9672,val_9672
9673,val_9673
9674,val_9674
9675,val_9675
9676,val_9676
9677,val_9677
9678,val_9678
9679,val_9679
9680,val_9680
9681,val_9681
9682,val_9682
9683,val_9683
9684,val_9684
9685,val_9685
9686,val_9686
9687,val_9687
9688,val_9688
9689,val_9689
9690,val_9690
9691,val_9691
9692,val_9692
9693,val_9693
9694,val_9694
9695,val_9695
9696,val_9696
9697,val_9697
9698,val_9698
9699,val_9699
9700,val_9700
9701,val_9701
9702,val_9702
9703,val_9703
9704,val_9704
9705,val_9705
9706,val_9706
9707,val_9707
9708,val_9708
9709,val_9709
9710,val_9710
9711,val_9711
9712,val_9712
9713,val_9713
9714,val_9714
9715,val_9715
9716,val_9716
9717,val_9717
9718,val_9718
9719,val_9719
9720,val_9720
9721,val_9721
9722,val_9722
9723,val_9723
9724,val_9724
9725,val_9725
9726,val_9726
9727,val_9727
9728,val_9728
9729,val_9729
9730,val_9730
9731,val_9731
9732,val_9732
9733,val_9733
9734,val_9734
9735,val_9735
9736,val_9736
9737,val_9737
9738,val_9738
9739,val_9739
9740,val_9740
9741,val_9741
9742,val_9742
9743,val_9743
9744,val_9744
9745,val_9745
9746,val_9746
9747,val_9747
9748,val_9748
9749,val_9749
9750,val_9750
9751,val_9751
9752,val_9752
9753,val_9753
9754,val_9754
9755,val_9755
9756,val_9756
9757,val_9757
9758,val_9758
9759,val_9759
9760,val_9760
9761,val_9761
9762,val_9762
9763,val_9763
9764,val_9764
9765,val_9765
9766,val_9766
9767,val_9767
9768,val_9768
9769,val_9769
9770,val_9770
9771,val_9771
9772,val_9772
9773,val_9773
9774,val_9774
9775,val_9775
9776,val_9776
9777,val_9777
9778,val_9778
9779,val_9779
9780,val_9780
9781,val_9781
9782,val_9782
9783,val_9783
9784,val_9784
9785,val_9785
9786,val_9786
9787,val_9787
9788,val_9788
9789,val_9789
9790,val_9790
9791,val_9791
9792,val_9792
9793,val_9793
9794,val_9794
9795,val_9795
9796,val_9796
9797,val_9797
9798,val_9798
9799,val_9799
9800,val_9800
9801,val_9801
9802,val_9802
9803,val_9803
9804,val_9804
9805,val_9805
9806,val_9806
9807,val_9807
9808,val_9808
9809,val_9809
9810,val_9810
9811,val_9811
9812,val_9812
9813,val_9813
9814,val_9814
9815,val_9815
9816,val_9816
9817,val_9817
9818,val_9818
9819,val_9819
9820,val_9820
9821,val_9821
9822,val_9822
9823,val_9823
9824,val_9824
9825,val_9825
9826,val_9826
9827,val_9827
9828,val_9828
9829,val_9829
9830,val_9830
9831,val_9831
9832,val_9832
9833,val_9833
9834,val_9834
9835,val_9835
9836,val_9836
9837,val_9837
9838,val_9838
9839,val_9839
9840,val_9840
9841,val_9841
9842,val_9842
9843,val_9843
9844,val_9844
9845,val_9845
9846,val_9846
9847,val_9847
9848,val_9848
9849,val_9849
9850,val_9850
9851,val_9851
9852,val_9852
9853,val_9853
9854,val_9854
9855,val_9855
9856,val_9856
9857,val_9857
9858,val_9858
9859,val_9859
9860,val_9860
9861,val_9861
9862,val_9862
9863,val_9863
9864,val_9864
9865,val_9865
9866,val_9866
9867,val_9867
9868,val_9868
9869,val_9869
9870,val_9870
9871,val_9871
9872,val_9872
9873,val_9873
9874,val_9874
9875,val_9875
9876,val_9876
9877,val_9877
9878,val_9878
9879,val_9879
9880,val_9880
9881,val_9881
9882,val_9882
9883,val_9883
9884,val_9884
9885,val_9885
9886,val_9886
9887,val_9887
9888,val_9888
9889,val_9889
9890,val_9890
9891,val_9891
9892,val_9892
9893,val_9893
9894,val_9894
9895,val_9895
9896,val_9896
9897,val_9897
9898,val_9898
9899,val_9899
9900,val_9900
9901,val_9901
9902,val_9902
9903,val_9903
9904,val_9904
9905,val_9905
9906,val_9906
9907,val_9907
9908,val_9908
9909,val_9909
9910,val_9910
9911,val_9911
9912,val_9912
9913,val_9913
9914,val_9914
9915,val_9915
9916,val_9916
9917,val_9917
9918,val_9918
9919,val_9919
9920,val_9920
9921,val_9921
9922,val_9922
9923,val_9923
9924,val_9924
9925,val_9925
9926,val_9926
9927,val_9927
9928,val_9928
9929,val_9929
9930,val_9930
9931,val_9931
9932,val_9932
9933,val_9933
9934,val_9934
9935,val_9935
9936,val_9936
9937,val_9937
9938,val_9938
9939,val_9939
9940,val_9940
9941,val_9941
9942,val_9942
9943,val_9943
9944,val_9944
9945,val_9945
9946,val_9946
9947,val_9947
9948,val_9948
9949,val_9949
9950,val_9950
9951,val_9951
9952,val_9952
9953,val_9953
9954,val_9954
9955,val_9955
9956,val_9956
9957,val_9957
9958,val_9958
9959,val_9959
9960,val_9960
9961,val_9961
9962,val_9962
9963,val_9963
9964,val_9964
9965,val_9965
9966,val_9966
9967,val_9967
9968,val_9968
9969,val_9969
9970,val_9970
9971,val_9971
9972,val_9972
9973,val_9973
9974,val_9974
9975,val_9975
9976,val_9976
9977,val_9977
9978,val_9978
9979,val_9979
9980,val_9980
9981,val_9981
9982,val_9982
9983,val_9983
9984,val_9984
9985,val_9985
9986,val_9986
9987,val_9987
9988,val_9988
9989,val_9989
9990,val_9990
9991,val_9991
9992,val_9992
9993,val_9993
9994,val_9994
9995,val_9995
9996,val_9996
9997,val_9997
9998,val_9998
9999,val_9999
10000,val_10000
10001,val_10001
10002,val_10002
10003,val_10003
10004,val_10004
10005,val_10005
10006,val_10006
10007,val_10007
10008,val_10008
10009,val_10009
10010,val_10010
10011,val_10011
10012,val_10012
10013,val_10013
10014,val_10014
10015,val_10015
10016,val_10016
10017,val_10017
10018,val_10018
10019,val_10019
10020,val_10020
10021,val_10021
10022,val_10022
10023,val_10023
10024,val_10024
10025,val_10025
10026,val_10026
10027,val_10027
10028,val_10028
10029,val_10029
10030,val_10030
10031,val_10031
10032,val_10032
10033,val_10033
10034,val_10034
10035,val_10035
10036,val_10036
10037,val_10037
10038,val_10038
10039,val_10039
10040,val_10040
10041,val_10041
10042,val_10042
10043,val_10043
10044,val_10044
10045,val_10045
10046,val_10046
10047,val_10047
10048,val_10048
10049,val_10049
10050,val_10050
